bookID,title,authors,average_rating,language_code,num_pages,ratings_count,publication_date,publisher
41125,The Gold Coast (Three Californias Triptych  #2),Kim Stanley Robinson,3.7,eng,400,1194,1995-05-15,Orb Books
28991,Bad Haircut: Stories of the Seventies,Tom Perrotta,3.7,eng,240,1546,1997-04-01,Berkley Trade
31978,Ultimate X-Men  Vol. 14: Phoenix?,Robert Kirkman/Ben Oliver/Tom Raney,3.7,eng,144,1409,2006-10-04,Marvel
31842,The Undead and Philosophy: Chicken Soup for the Soulless,Richard V. Greene/K. Silem Mohammad,3.7,en-US,288,196,2006-08-29,Open Court
38296,The Last of the Mohicans (The Leatherstocking Tales #2),James Fenimore Cooper,3.7,eng,410,75121,1982-06-01,Bantam Classics
19688,Breaking Point (Tom Clancy's Net Force  #4),Steve Perry/Tom Clancy/Steve Pieczenik,3.7,eng,368,8119,2000-10-01,Berkley
10990,Lord John and the Private Matter (Lord John Grey  #1),Diana Gabaldon,3.7,eng,368,32446,2005-10-04,Seal
38530,Aftershock  (Sweet Valley High Super Edition  #12),Francine Pascal/Kate William,3.7,eng,227,286,1998-11-10,Bantam
40928,Oedipus Tyrannus,Sophocles/Theodore F. Brunner/Luci Berkowitz,3.7,eng,272,146,1970-07-01,W.W. Norton & Company
1431,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal,3.7,eng,210,132064,2006-06-01,Harper Perennial
40913,The Last Castle/Nightwings (Tor Double Novel #15),Jack Vance/Robert Silverberg,3.7,eng,182,43,1989-12-01,Tor Books
1426,Warrior of the Light,Paulo Coelho,3.7,en-US,142,22662,2004-03-30,HarperOne
31303,At Bertram's Hotel,Agatha Christie,3.7,eng,224,239,2000-03-01,Signet
24636,From Glencoe to Stirling: Rob Roy  the Highlanders & Scotlands Chivalric Age (Tales of a Scottish Grandfather 3),Walter Scott/George Grant,3.7,eng,288,12,2000-10-20,Cumberland House Publishing
24635,Rob Roy,Walter Scott,3.7,eng,537,4,2000-11-16,Adamant Media Corporation
21318,The Snow Spider (Snow Spider Trilogy  #1),Jenny Nimmo,3.7,en-US,146,2762,2006-09-01,Orchard Books (NY)
21320,Ultimate Spider-Man  Volume 16: Deadpool,Brian Michael Bendis/Mark Bagley,3.7,eng,184,1474,2006-09-13,Marvel
21608,The Accidental Time Machine,Joe Haldeman,3.7,eng,278,6572,2007-08-07,Ace
21613,Worlds Enough and Time (Worlds #3),Joe Haldeman,3.7,eng,332,336,1992-05-01,William Morrow & Company
4676,Cliffs Notes on Fitzgerald's the Great Gatsby,Kate Maurer/F. Scott Fitzgerald/CliffsNotes,3.7,eng,96,78,2000-06-05,Cliffs Notes
45369,Arthur & George,Julian Barnes,3.7,eng,445,11626,2007-01-09,Vintage International
4031,Lunar Park,Bret Easton Ellis,3.7,eng,404,24618,2006-08-29,Vintage
22287,Choke,Chuck Palahniuk,3.7,en-GB,293,1557,2002-08-01,Vintage
4162,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,3.7,eng,311,82,2007-06-01,Hci
29734,Letting Go,Philip Roth,3.7,eng,630,1103,1997-09-02,Vintage
4520,El príncipe de la niebla (Trilogía de la Niebla  #1),Carlos Ruiz Zafón,3.7,spa,230,3602,2006-11-21,Rayo
23979,Scribble  Scribble: Notes on the Media,Nora Ephron,3.7,eng,163,326,1979-03-01,Bantam Books
40421,Escape on Venus (Venus  #4),Edgar Rice Burroughs,3.7,eng,246,9,1991-06-15,Del Rey
45149,A Painted House,John Grisham,3.7,eng,466,484,2002-09-29,Arrow Books
40372,Pirates of Venus (Venus  #1),Edgar Rice Burroughs/Thomas Floyd/F. Paul Wilson/Phillip R. Burger,3.7,eng,179,1235,2001-09-01,Bison Books
22669,Open House,Elizabeth Berg,3.7,eng,0,0,2001-05-01,Turtleback Books
22686,The Other Woman,Jane Green,3.7,eng,389,29112,2006-06-06,Berkley
23948,My Education: A Book of Dreams,William S. Burroughs,3.7,eng,193,1055,1996-06-01,Penguin Books
22763,Open House,Elizabeth Berg,3.7,en-GB,314,61,2003-09-29,Arrow Books
30358,Two Alone,Erin St. Claire/Sandra Brown,3.7,eng,282,2155,2007-02-27,Mira Books
39941,Household Saints,Francine Prose,3.7,en-US,272,370,2003-04-01,Harper Perennial
16183,The Virgin's Lover (The Plantagenet and Tudor Novels  #13),Philippa Gregory,3.71,eng,441,43749,2005-09-07,Washington Square Press
3483,Special Topics in Calamity Physics,Marisha Pessl,3.71,eng,514,32370,2006-08-03,Penguin Books Ltd
43988,Life Is a Caravanserai,Emine Sevgi Özdamar/Luise von Flotow,3.71,eng,270,89,2000-08-30,Middlesex University Press
41150,Les Fils des ténèbres,Dan Simmons,3.71,fre,472,33,2007-10-01,Livre de Poche
14679,Love,Stendhal/Gilbert Sale/Suzanne Sale/B.C.J.G. Knight/Jean Stewart,3.71,eng,336,1083,1975-08-28,Penguin Classics
11779,Them (Wonderland Quartet  #3),Joyce Carol Oates/Elaine Showalter,3.71,eng,576,2686,2006-09-12,Modern Library
18825,Money,Martin Amis,3.71,eng,394,19967,2005-04-07,Vintage
25190,Beauty's Release (Sleeping Beauty  #3),A.N. Roquelaure/Anne Rice,3.71,eng,238,23970,1999-05-01,Penguin Books
18758,The Last Night of Ballyhoo,Alfred Uhry,3.71,en-US,96,259,1997-10-01,Theatre Communications Group
1703,Augustine: A Very Short Introduction,Henry Chadwick,3.71,eng,144,236,2001-06-07,Oxford University Press  USA
10605,Thinner,Richard Bachman/Stephen King,3.71,eng,320,155020,1996-09-01,Signet
10603,Cujo,Stephen King,3.71,spa,432,197993,2006-06-06,Plaza y Janés
43959,Margherita Dolce Vita,Stefano Benni/Antony Shugaar,3.71,en-US,208,1704,2006-11-01,Europa Editions
2388,Moby-Dick,Jan Needle/Patrick Benson/Herman Melville,3.71,eng,192,161,2006-09-12,Candlewick Press
3304,City of the Beasts (Eagle and Jaguar  #1),Isabel Allende/Margaret Sayers Peden,3.71,eng,408,17962,2004-04-27,Rayo
1744,Tibullus: A Commentary,Michael C.J. Putnam,3.71,eng,222,7,1979-11-15,University of Oklahoma Press
28913,Never Go Back,Robert Goddard,3.71,eng,464,1221,2006-10-23,Corgi
32437,The Face,Dean Koontz,3.71,eng,649,18747,2004-04-27,Bantam
18333,Reluctant Runaway (To Catch a Thief #2),Jill Elizabeth Nelson,3.71,en-US,352,90,2007-03-20,Multnomah
3822,Aliens: Original Sin,Michael Jan Friedman,3.71,eng,256,247,2005-10-26,Dark Horse Books
18266,Gargantua and Pantagruel,François Rabelais/M.A. Screech,3.71,eng,1041,12005,2006-10-26,Penguin Classics
34420,Wither (Wendy Ward  #1),J.G. Passarella,3.71,eng,438,545,2000-03-01,Pocket Books
29470,Iberia: Spanish Travels and Reflections,James A. Michener/Robert Vavra,3.71,en-US,818,39,1968-04-12,Random House
42579,Water  Water Everywhere: A Splash & Giggle Bath Book (Baby Einstein),Julie Aigner-Clark/Nadeem Zaidi,3.71,eng,10,79,2003-09-01,Hyperion Books for Children
18265,Gargantua and Pantagruel,François Rabelais/Thomas Urquhart/Pierre Le Motteux,3.71,eng,807,51,1994-05-10,Alfred A. Knopf  Inc.
25373,Nick & Norah's Infinite Playlist,Rachel Cohn/David Levithan,3.71,eng,183,65091,2006-05-23,Alfred A. Knopf Books for Young Readers
14790,Maya Cosmogenesis 2012: The True Meaning of the Maya Calendar End-Date,John Major Jenkins/Terence McKenna,3.71,en-US,480,186,1998-08-01,Bear  Company
17908,Rock 'n' Roll,Tom Stoppard,3.71,eng,144,951,2007-05-10,Grove Press
37034,The Woman in Black,Susan Hill/John Lawrence,3.71,eng,138,31467,2001-12-01,David R. Godine Publisher
1896,Iceland: Land of the Sagas,David  Roberts/Jon Krakauer,3.71,eng,160,330,1998-10-06,Villard
12664,Iberia,James A. Michener/Robert Vavra,3.71,eng,960,2153,1984-10-12,Fawcett Crest Books
43101,On the Edge of the New Century,Eric Hobsbawm/Allan Cameron/Antonio Polito,3.71,eng,192,82,2001-05-01,New Press
32939,New Rules: Polite Musings from a Timid Observer,Bill Maher,3.71,en-US,304,5034,2005-07-26,Rodale Books
17548,An Old-Fashioned Thanksgiving,Louisa May Alcott/James Bernardin,3.71,eng,32,659,2005-08-01,HarperCollins Publishers
9866,Los Versos Satánicos,Salman Rushdie,3.71,spa,679,1,2003-08-30,Debolsillo
36652,Seminole Song,Vella Munn,3.71,eng,320,46,1998-03-15,Forge
30658,Meditations on First Philosophy,René Descartes/Donald A. Cress,3.71,eng,59,16700,1993-10-01,Hackett Publishing Company  Inc.
33008,North Carolina Weekends,Lynn Setzer,3.71,en-US,353,7,2003-10-01,John F. Blair  Publisher
22028,Omerta,Mario Puzo,3.71,eng,369,12374,2001-05-01,Ballantine Books
15468,Geis of the Gargoyle (Xanth #18),Piers Anthony,3.71,en-US,342,5242,1995-10-15,Tor Fantasy
15124,Holy Madness: The Shock Tactics Radical Teachings Crazy Wise Adepts Holy Fools Rascal Gurus,Georg Feuerstein/Roger Walsh,3.71,eng,320,16,1992-10-01,Penguin Books
12783,The Satanic Verses,Salman Rushdie,3.71,eng,560,11,1988-09-26,Penguin Books Ltd
43486,Raven (Orphans  #4),V.C. Andrews,3.71,eng,192,4678,1999-01-27,Pocket Books
1991,Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters),Jared Diamond,3.71,eng,176,4532,1998-09-25,Basic Books
6286,Murder in Foggy Bottom (Capital Crimes  #17),Margaret Truman,3.71,en-US,368,688,2002-01-29,Fawcett
12937,See You Around  Sam! (Sam Krupnik  #3),Lois Lowry/Diane deGroat,3.71,eng,128,244,1998-03-09,Yearling
22072,The War of the Worlds Murder (Disaster Series  #6),Max Allan Collins,3.71,eng,256,196,2005-07-05,Berkley
17039,Flatterland,Ian Stewart,3.71,eng,295,24,2003-03-07,Pan Publishing
17018,Notes on a Scandal,Zoë Heller,3.71,eng,244,1154,2004-03-04,Penguin
24248,Black Ice (Ice  #1),Anne Stuart,3.71,eng,377,8284,2005-04-26,Mira Books
33443,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,3.71,eng,436,31829,2006-09-01,Kensington
39141,Gale Gand's Short + Sweet : Quick Desserts with Eight Ingredients or Less,Gale Gand/Julia Moskin/Tim Turner,3.71,eng,160,24,2004-01-13,Clarkson Potter/Publishers
36340,Isabel: Princesa De Castilla  España  1466,Carolyn Meyer/Carme Camps Monf,3.71,spa,184,8,2001-10-03,Salamandra
22193,You're the One That I Want (Gossip Girl  #6),Cecily von Ziegesar,3.71,eng,224,17875,2004-10-06,Little  Brown Young Readers
45378,Wartime Lies,Louis Begley,3.71,eng,240,524,1997-10-15,Ballantine Books
13258,What Was She Thinking? [Notes on a Scandal],Zoë Heller,3.71,eng,258,13674,2004-06-01,Picador
16703,The Yiddish Policemen's Union,Michael Chabon,3.71,eng,414,53300,2007-05-01,HarperCollins
16682,Rocket Ship Galileo (Heinlein's Juveniles  #1),Robert A. Heinlein,3.71,eng,211,6329,2004-12-28,Ace
8809,The Wanting Seed,Anthony Burgess,3.71,en-US,288,5423,1996-12-17,W. W. Norton  Company
24137,Catherine  Called Birdy,Karen Cushman,3.71,eng,224,33557,2004-06-01,HarperTrophy
980,Deception Point,Dan Brown,3.71,eng,448,61,2005-08-01,Bantam Press
977,Deception Point,Dan Brown,3.71,eng,585,3353,2004-05-01,Corgi Books
975,Deception Point,Dan Brown,3.71,eng,736,4919,2006-04-01,Pocket Books
33491,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Lynn Willis/Brian M. Sammons/Adam Gauntlett/William Dietze/Greg Henrikson/Charles P. Zaglanis/J. Gordon Olmstead-Dean/M.J. Lempert/James Crowder,3.71,eng,170,41,2002-12-01,Chaosium
16535,Strange Relations,Philip José Farmer,3.71,eng,476,291,2006-02-07,Baen Books
16514,Berserker: Blue Death (Berserker  #8),Fred Saberhagen,3.71,en-US,282,254,1987-09-28,Tor Books
43562,American Splendor: Another Day,Harvey Pekar/Ty Templeton/Eddie Campbell/Hilary Barta,3.71,en-US,136,349,2007-04-07,Vertigo
35924,The Lure of the Basilisk (The Lords of Dûs  #1),Lawrence Watt-Evans,3.71,eng,208,493,2001-11-01,Wildside Press
24064,No More Dead Dogs,Gordon Korman,3.71,eng,180,12,2001-09-01,Scholastic Inc
35825,The Blonde on the Street Corner,David Goodis,3.71,en-US,155,284,1998-01-15,Serpent's Tail
162,Untouchable,Mulk Raj Anand/E.M. Forster,3.71,eng,160,3429,1990-07-03,Penguin Books
27511,The Commanders,Bob Woodward,3.71,eng,400,527,2002-01-01,Simon & Schuster
13624,The Worm Ouroboros,E.R. Eddison/Keith   Henderson,3.71,eng,446,2956,2006-04-28,Dover Publications
33567,In the Pond,Ha Jin,3.71,en-GB,160,1252,2002-01-03,Vintage
26829,Canada's Incredible Coasts,Donald J. Crump/William R. Gray,3.71,eng,199,7,1993-11-01,National Geographic Society
15534,Question Quest (Xanth #14),Piers Anthony,3.71,en-US,368,6894,1991-10-01,Avon
4232,The Illuminati,Larry Burkett,3.71,eng,352,60,2004-10-04,Thomas Nelson
30384,Tomorrow's Promise,Sandra Brown,3.71,eng,304,1764,2000-05-25,MIRA
35165,Star Trek: Logs 7-10,Alan Dean Foster,3.71,eng,788,21,1995-06-01,Pocket Books
40070,The Naked Consumer: How Our Private Lives Become Public Commodities,Erik  Larson,3.71,eng,288,163,1994-02-01,Penguin Books
27434,Waterfront: A Walk Around Manhattan,Phillip Lopate,3.71,eng,450,254,2005-05-10,Anchor
27036,Augustine,Henry Chadwick,3.71,eng,128,14,1986-06-19,Oxford University Press  USA
8746,Desert Children,Waris Dirie/Corinna Milborn/Sheelagh Alabaster,3.71,en-US,240,509,2005-11-01,Virago UK
19888,The Blood Wood (Earthdawn 6113),FASA Corporation/Ian Lemke/Louis J. Prosperi,3.71,eng,152,31,1997-06-01,FASA Corporation
10974,As I Lay Dying,William Faulkner/E.L. Doctorow,3.71,eng,231,1003,2001-01-25,Modern Library
41085,The Crucible of Time,John Brunner,3.71,eng,416,25,1984-06-12,Del Rey
3659,The Book of Evidence (The Freddie Montgomery Trilogy #1),John Banville,3.71,eng,220,3202,2001-06-12,Vintage
11290,Children of the Night,Dan Simmons,3.71,eng,464,5855,1993-06-01,Warner Books
27885,Wild Magic (Drinker of Souls: Wild Magic  #1),Jo Clayton,3.71,eng,368,112,1991-12-03,DAW
19444,Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband  Family  and Life,Sheri Lynch,3.71,en-US,240,162,2007-02-06,St. Martin's Griffin
31862,Discourse on Method and Meditations on First Philosophy,René Descartes/Donald A. Cress,3.71,eng,103,24689,1999-06-15,Hackett Publishing Company  Inc.
44543,Slammerkin,Emma Donoghue,3.71,eng,410,12551,2002-05-01,Mariner Books
11519,Les Fils des ténèbres,Dan Simmons,3.71,fre,464,6,1994-10-01,Albin Michel
33734,Getting Rid of Bradley,Jennifer Crusie,3.71,eng,248,12528,2001-10-25,MIRA
42012,Méli-mélo,Jill Mansell,3.71,fre,381,5,2002-10-31,J'ai Lu
42010,Mixed Doubles,Jill Mansell,3.71,en-GB,416,2087,1998-07-02,Headline Review
20343,The Various,Steve Augarde,3.71,eng,448,825,2005-11-08,Yearling
7343,Tolkien and the Great War: The Threshold of Middle-earth,John Garth,3.71,en-US,398,6230,2005-06-01,Mariner Books
6994,Dumbing Down Our Kids: Why American Children Feel Good About Themselves But Can't Read  Write or Add,Charles J. Sykes,3.71,eng,352,169,1996-09-15,St. Martin's Griffin
6988,Yeah  I Said It,Wanda Sykes,3.71,en-US,247,458,2005-09-13,Atria Books
23206,A Writer's Workbook: Daily Exercises for the Writing Life,Caroline Sharp/Elizabeth Gilbert,3.72,eng,176,152,2002-06-14,St. Martin's Griffin
42891,Journeys in English,Bill Bryson,3.72,eng,3,510,2004-02-02,BBC Physical Audio
44184,Monster,Walter Dean Myers,3.72,eng,281,56171,2019-03-05,Amistad
42007,Head Over Heels,Jill Mansell,3.72,en-US,448,3286,1999-06-10,Headline Review
40127,Leonardo's Swans,Karen Essex,3.72,eng,351,5473,2007-01-09,Anchor Books
26904,For Lust of Knowing: The Orientalists and Their Enemies,Robert Irwin,3.72,eng,304,10,2007-01-25,Penguin
16112,Anthony Powell: A Life,Michael   Barber,3.72,eng,352,39,2005-12-27,Harry N. Abrams
22539,Hairstyles of the Damned,Joe Meno,3.72,eng,270,5298,2004-09-01,Akashic Books/Punk Planet Books
41072,Natural Theology: Comprising Nature & Grace by Professor Dr Emil Brunner & the Reply No! by Dr Karl Barth,Karl Barth/Emil Brunner/Peter Fraenkel,3.72,en-GB,132,92,2002-12-01,Wipf & Stock Publishers
5696,What is Art?,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,3.72,eng,230,127,1995-08-31,Penguin Classics
35268,The Walrus Was Paul: The Great Beatle Death Clues,R. Gary Patterson/Jay Fox,3.72,eng,208,441,1998-10-29,Touchstone
11643,Te Kaihau: The Windeater,Keri Hulme,3.72,eng,239,165,1987-02-01,George Braziller
15021,Naked Conversations: How Blogs Are Changing the Way Businesses Talk with Customers,Robert Scoble/Shel  Israel,3.72,eng,251,547,2006-01-01,Wiley
39347,Sk8er Boy (First Kiss Club #1),Mari Mancusi,3.72,eng,181,357,2005-10-01,Leisure Books
10783,Adios Hemingway,Leonardo Padura/John King,3.72,eng,229,659,2006-03-10,Canongate U.S.
28958,Ein Sommernachtsspiel,Kate Atkinson,3.72,ger,410,1,1999-06-01,Heyne
31331,Blood Canticle (The Vampire Chronicles #10),Anne Rice,3.72,eng,400,19036,2004-11-04,Arrow
9620,Farewell Summer (Green Town  #3),Ray Bradbury,3.72,eng,211,3405,2006-10-17,William Morrow
9599,Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut Jr./Lee Stringer,3.72,en-US,80,866,2000-12-01,Washington Square Press
26930,Success Stories,Russell Banks,3.72,en-US,192,155,1996-04-26,Harper Perennial
10698,Kim,Rudyard Kipling/Jeffrey Meyers,3.72,eng,286,398,2003-12-15,Barnes  Noble Classics
4436,Running with Scissors,Augusten Burroughs,3.72,en-GB,320,667,2006-11-04,Atlantic Books
9594,Timequake,Kurt Vonnegut Jr.,3.72,eng,219,23527,1998-08-06,Vintage Classics
40543,Beginning PHP and MySQL 5: From Novice to Professional,W. Jason Gilmore,3.72,en-US,913,158,2005-10-01,Apress
22237,Son of the Mob (Son of the Mob  #1),Gordon Korman,3.72,eng,262,5977,2004-09-01,Little  Brown Books for Young Readers
31229,The Ambler Warning,Robert Ludlum,3.72,eng,632,9289,2006-11-01,St. Martin's Paperbacks
37476,Why I Hate Canadians,Will Ferguson,3.72,en-GB,220,630,2007-02-19,Not Avail
7045,The Tale of Genji,Murasaki Shikibu/Edward G. Seidensticker,3.72,en-US,1090,317,1978-07-12,Alfred A. Knopf
26154,Good Grief: The Story of Charles M. Schulz,Rheta Grimsley Johnson,3.72,eng,256,20,1989-12-31,Pharos Books
3403,Our Kind of People: Inside America's Black Upper Class,Lawrence Otis Graham,3.72,en-US,406,1170,1999-12-22,Harper Perennial
18576,Everything on a Waffle (Coal Harbour #1),Polly Horvath,3.72,eng,150,9839,2004-09-08,Sunburst
31386,Ariel Sharon: A Life,Nir Hefez/Gadi Bloom/Mitch Ginsburg,3.72,en-US,490,40,2006-10-24,Random House  Inc.
14748,Good in Bed (Cannie Shapiro  #1),Jennifer Weiner,3.72,eng,376,269843,2002-04-02,Washington Square Press
41688,Human Croquet,Kate Atkinson,3.72,eng,352,6917,1999-11-12,Picador
30542,The Art of the Ridiculous Sublime: On David Lynch's Lost Highway,Slavoj Žižek/Marek Wieczorek,3.72,eng,56,275,2000-04-01,University of Washington Press
22947,Drum Calls (Drums of Chaos  #2),Jo Clayton,3.72,eng,341,29,1998-07-01,Tor Books
31107,Bookends,Jane Green,3.72,eng,358,226,2002-06-11,Broadway Books
19613,What Life Was Like in the Realm of Elizabeth: England  AD 1533-1603 (What Life Was Like),Time-Life Books,3.72,eng,144,59,1999-05-24,Time Life Medical
2942,A General History of the Pyrates,Daniel Defoe/Manuel Schonhorn/Charles   Johnson,3.72,eng,733,577,1999-01-26,Dover Publications
22649,Bookends,Jane Green,3.72,eng,368,37153,2003-05-27,Broadway Books
21245,Orion (Orion  #1),Ben Bova,3.72,eng,432,1386,1992-12-15,Tor Science Fiction
27515,Shadow: Five Presidents and the Legacy of Watergate,Bob Woodward,3.72,eng,608,1035,2000-06-06,Simon & Schuster
37282,The Splendid Outcast: Beryl Markham's African Stories,Beryl Markham/Mary S. Lovell,3.72,eng,139,307,1987-10-01,North Point Press
27368,Letters from the Bay of Islands: The Story of Marianne Williams,Marianne Williams/Caroline Fitzgerald,3.72,eng,270,24,2004-01-01,Penguin Books
3302,El plan infinito,Isabel Allende,3.72,spa,336,514,2002-05-14,Harper Perennial
26289,Trust Fund,Stephen W. Frey,3.72,eng,358,607,2002-01-02,Fawcett Books
15595,The Midwife's Apprentice,Karen Cushman,3.72,eng,128,36039,1996-08-16,HarperTrophy
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,3.72,en-GB,408,286,1990-11-19,William Morrow Paperbacks
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Thucydides/Paul Woodruff,3.72,eng,172,610,1993-10-01,Hackett Publishing Company  Inc.
29054,Exemplary Stories,Miguel de Cervantes Saavedra/Lesley Lipson,3.72,eng,368,797,1998-05-07,Oxford University Press
16556,The Infinite Plan,Isabel Allende,3.72,eng,384,7347,1994-03-04,Harper Perennial
42536,Yanks: The Epic Story of the American Army in World War I,John S.D. Eisenhower/Joanne Thompson Eisenhower,3.72,eng,368,110,2002-06-04,Free Press
10270,Acts of God: The Unnatural History of Natural Disaster in America,Ted Steinberg,3.72,eng,309,104,2006-06-01,Oxford University Press  USA
16547,The J.R.R. Tolkien Handbook: A Comprehensive Guide to His Life  Writings  and World of Middle-Earth,Colin Duriez/Brian Sibley,3.72,en-US,316,32,2002-11-01,Baker Books
21493,Fire Lover: A True Story,Joseph Wambaugh,3.72,eng,352,840,2002-04-30,William Morrow
9006,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems,David Rakoff,3.72,eng,222,8410,2006-09-12,Anchor Books
